timestamp_iso,timestamp_ms,glasses_connected,stream_status,glasses_battery_level,glasses_battery_charging,head_position,mediamtx_ready,mediamtx_encoded_bitrate_bps,mediamtx_delivered_bitrate_bps,mediamtx_bytes_received,mediamtx_bytes_sent,mediamtx_active_readers,startup_delay_ms,mediamtx_ingest_latency_ms,server_processing_ms
2026-04-21T10:21:42.215353,1776784902215,False,idle,,,,False,,,0,0,0,,,53.912
2026-04-21T10:21:44.273994,1776784904273,False,idle,,,,False,0,0,0,0,0,,,55.561
2026-04-21T10:21:46.436071,1776784906436,False,idle,,,,False,0,0,0,0,0,,,159.796
2026-04-21T10:21:48.536295,1776784908536,False,idle,,,,False,0,0,0,0,0,,,98.048
2026-04-21T10:21:50.735303,1776784910735,False,idle,,,,False,0,0,0,0,0,,,196.712
2026-04-21T10:21:52.905663,1776784912905,False,idle,,,,False,0,0,0,0,0,,,168.552
2026-04-21T10:21:55.017821,1776784915017,False,idle,,,,False,0,0,0,0,0,,,109.792
2026-04-21T10:21:57.096528,1776784917096,False,idle,,,,False,0,0,0,0,0,,,76.400
2026-04-21T10:21:59.229301,1776784919229,False,idle,,,,False,0,0,0,0,0,,,131.249
2026-04-21T10:22:01.358918,1776784921358,False,idle,,,,False,0,0,0,0,0,,,127.416
2026-04-21T10:22:03.526692,1776784923526,False,idle,,,,False,0,0,0,0,0,,,165.489
2026-04-21T10:22:05.685333,1776784925685,False,idle,,,,False,0,0,0,0,0,,,156.359
2026-04-21T10:22:07.913761,1776784927913,False,idle,,,,False,0,0,0,0,0,,,226.118
2026-04-21T10:22:10.002656,1776784930002,False,idle,,,,False,0,0,0,0,0,,,86.617
2026-04-21T10:22:12.096091,1776784932096,False,idle,,,,False,0,0,0,0,0,,,91.173
2026-04-21T10:22:14.208078,1776784934208,False,idle,,,,False,0,0,0,0,0,,,109.797
2026-04-21T10:22:16.320818,1776784936320,False,idle,,,,False,0,0,0,0,0,,,110.859
2026-04-21T10:22:18.440216,1776784938440,False,idle,,,,False,0,0,0,0,0,,,117.192
2026-04-21T10:22:21.658845,1776784941658,False,idle,,,,False,0,0,0,0,0,,,1216.833
2026-04-21T10:22:23.816701,1776784943816,False,idle,,,,False,0,0,0,0,0,,,155.690
2026-04-21T10:22:26.022916,1776784946022,False,idle,,,,False,0,0,0,0,0,,,203.922
2026-04-21T10:22:29.109832,1776784949109,False,idle,,,,False,0,0,0,0,0,,,1084.608
2026-04-21T10:22:31.329449,1776784951329,False,idle,,,,False,0,0,0,0,0,,,217.442
2026-04-21T10:22:33.594650,1776784953594,False,idle,,,,False,0,0,0,0,0,,,262.932
2026-04-21T10:22:35.714168,1776784955714,False,idle,,,,False,0,0,0,0,0,,,118.151
2026-04-21T10:22:37.806398,1776784957806,False,idle,,,,False,0,0,0,0,0,,,89.923
2026-04-21T10:22:39.948212,1776784959948,False,idle,,,,False,0,0,0,0,0,,,139.558
2026-04-21T10:22:42.031765,1776784962031,False,idle,,,,False,0,0,0,0,0,,,81.256
2026-04-21T10:22:44.405060,1776784964405,False,idle,,,,False,0,0,0,0,0,,,372.061
2026-04-21T10:22:46.489563,1776784966489,False,idle,,,,False,0,0,0,0,0,,,82.181
2026-04-21T10:22:49.822123,1776784969822,False,idle,,,,False,0,0,0,0,0,,,1330.280
2026-04-21T10:22:52.224959,1776784972224,False,idle,,,,False,0,0,0,0,0,,,400.881
2026-04-21T10:22:54.380563,1776784974380,False,idle,,,,False,0,0,0,0,0,,,153.341
2026-04-21T10:22:56.628110,1776784976628,False,idle,,,,False,0,0,0,0,0,,,245.294
2026-04-21T10:22:58.858678,1776784978858,False,idle,,,,False,0,0,0,0,0,,,228.372
2026-04-21T10:23:00.928461,1776784980928,False,idle,,,,False,0,0,0,0,0,,,68.395
2026-04-21T10:23:02.993838,1776784982993,False,idle,,,,False,0,0,0,0,0,,,63.835
2026-04-21T10:23:05.115110,1776784985115,False,idle,,,,False,0,0,0,0,0,,,119.126
2026-04-21T10:23:07.253445,1776784987253,False,idle,,,,False,0,0,0,0,0,,,136.466
2026-04-21T10:23:09.377362,1776784989377,False,idle,,,,False,0,0,0,0,0,,,121.660
2026-04-21T10:23:11.539400,1776784991539,False,idle,,,,False,0,0,0,0,0,,,159.688
2026-04-21T10:23:13.625585,1776784993625,False,idle,,,,False,0,0,0,0,0,,,83.784
2026-04-21T10:23:15.705092,1776784995705,False,idle,,,,False,0,0,0,0,0,,,77.984
2026-04-21T10:23:17.762929,1776784997762,False,idle,,,,False,0,0,0,0,0,,,55.864
2026-04-21T10:23:19.816816,1776784999816,False,idle,,,,False,0,0,0,0,0,,,51.844
2026-04-21T10:23:21.876590,1776785001876,False,idle,,,,False,0,0,0,0,0,,,57.411
2026-04-21T10:23:23.936807,1776785003936,False,idle,,,,False,0,0,0,0,0,,,58.766
2026-04-21T10:23:25.996202,1776785005996,False,idle,,,,False,0,0,0,0,0,,,57.089
2026-04-21T10:23:28.050559,1776785008050,False,idle,,,,False,0,0,0,0,0,,,52.390
2026-04-21T10:23:30.106151,1776785010106,False,idle,,,,False,0,0,0,0,0,,,53.260
2026-04-21T10:23:32.161778,1776785012161,False,idle,,,,False,0,0,0,0,0,,,53.293
2026-04-21T10:23:34.216095,1776785014216,False,idle,,,,False,0,0,0,0,0,,,53.111
2026-04-21T10:23:36.380761,1776785016380,False,idle,,,,False,0,0,0,0,0,,,162.375
2026-04-21T10:23:38.441534,1776785018441,False,idle,,,,False,0,0,0,0,0,,,58.363
2026-04-21T10:23:40.499918,1776785020499,False,idle,,,,False,0,0,0,0,0,,,55.908
2026-04-21T10:23:42.556927,1776785022556,False,idle,,,,False,0,0,0,0,0,,,54.641
2026-04-21T10:23:44.613498,1776785024613,False,idle,,,,False,0,0,0,0,0,,,53.820
2026-04-21T10:23:46.671034,1776785026671,False,idle,,,,False,0,0,0,0,0,,,55.170
2026-04-21T10:23:48.729535,1776785028729,False,idle,,,,False,0,0,0,0,0,,,56.078
2026-04-21T10:23:50.895525,1776785030895,False,idle,,,,False,0,0,0,0,0,,,163.505
2026-04-21T10:23:52.954531,1776785032954,False,idle,,,,False,0,0,0,0,0,,,57.472
2026-04-21T10:23:55.016697,1776785035016,False,idle,,,,False,0,0,0,0,0,,,59.724
2026-04-21T10:23:57.089457,1776785037089,False,idle,,,,False,0,0,0,0,0,,,70.278
2026-04-21T10:23:59.156411,1776785039156,False,idle,,,,False,0,0,0,0,0,,,64.477
2026-04-21T10:24:01.228018,1776785041228,False,idle,,,,False,0,0,0,0,0,,,69.041
2026-04-21T10:24:03.291458,1776785043291,False,idle,,,,False,0,0,0,0,0,,,61.180
2026-04-21T10:24:05.447250,1776785045447,False,idle,,,,False,0,0,0,0,0,,,153.407
2026-04-21T10:24:07.508406,1776785047508,False,idle,,,,False,0,0,0,0,0,,,60.009
2026-04-21T10:24:09.572606,1776785049572,False,idle,,,,False,0,0,0,0,0,,,61.781
2026-04-21T10:24:11.645490,1776785051645,False,idle,,,,False,0,0,0,0,0,,,70.399
2026-04-21T10:24:13.698707,1776785053698,False,idle,,,,False,0,0,0,0,0,,,50.707
2026-04-21T10:24:15.754769,1776785055754,False,idle,,,,False,0,0,0,0,0,,,53.451
2026-04-21T10:24:17.811314,1776785057811,False,idle,,,,False,0,0,0,0,0,,,53.923
2026-04-21T10:24:20.028324,1776785060028,False,idle,,,,False,0,0,0,0,0,,,214.580
2026-04-21T10:24:22.121948,1776785062121,False,idle,,,,False,0,0,0,0,0,,,89.796
2026-04-21T10:24:24.179719,1776785064179,False,idle,,,,False,0,0,0,0,0,,,55.278
2026-04-21T10:24:26.236022,1776785066236,False,idle,,,,False,0,0,0,0,0,,,53.731
2026-04-21T10:24:28.293274,1776785068293,False,idle,,,,False,0,0,0,0,0,,,55.300
2026-04-21T10:24:30.355037,1776785070355,False,idle,,,,False,0,0,0,0,0,,,59.285
2026-04-21T10:24:32.409084,1776785072409,False,idle,,,,False,0,0,0,0,0,,,51.724
2026-04-21T10:24:34.539074,1776785074539,False,idle,,,,False,0,0,0,0,0,,,127.481
2026-04-21T10:24:36.601208,1776785076601,False,idle,,,,False,0,0,0,0,0,,,59.595
2026-04-21T10:24:38.657930,1776785078657,False,idle,,,,False,0,0,0,0,0,,,54.179
2026-04-21T10:24:40.712692,1776785080712,False,idle,,,,False,0,0,0,0,0,,,51.971
2026-04-21T10:24:42.777228,1776785082777,False,idle,,,,False,0,0,0,0,0,,,62.004
2026-04-21T10:24:44.832389,1776785084832,False,idle,,,,False,0,0,0,0,0,,,52.643
2026-04-21T10:24:46.888843,1776785086888,False,idle,,,,False,0,0,0,0,0,,,53.848
2026-04-21T10:24:48.947999,1776785088947,False,idle,,,,False,0,0,0,0,0,,,58.219
2026-04-21T10:24:51.118335,1776785091118,False,idle,,,,False,0,0,0,0,0,,,167.766
2026-04-21T10:24:53.177625,1776785093177,True,idle,,,,False,0,0,0,0,0,,,56.589
2026-04-21T10:24:55.235519,1776785095235,True,idle,,,,False,0,0,0,0,0,,,55.091
2026-04-21T10:24:57.290503,1776785097290,True,idle,,,,False,0,0,0,0,0,,,52.388
2026-04-21T10:24:59.342193,1776785099342,True,idle,,,,False,0,0,0,0,0,,,51.049
2026-04-21T10:25:01.404245,1776785101404,True,idle,,,,False,0,0,0,0,0,,,59.679
2026-04-21T10:25:03.475317,1776785103475,True,idle,,,,False,0,0,0,0,0,,,69.258
2026-04-21T10:25:05.658217,1776785105658,True,idle,,,,False,0,0,0,0,0,,,180.803
2026-04-21T10:25:07.716135,1776785107716,True,idle,,,,False,0,0,0,0,0,,,55.480
2026-04-21T10:25:09.772451,1776785109772,True,idle,,,,False,0,0,0,0,0,,,55.305
2026-04-21T10:25:11.843199,1776785111843,True,idle,,,,False,0,0,0,0,0,,,68.255
