timestamp_iso,timestamp_ms,glasses_connected,stream_status,glasses_battery_level,glasses_battery_charging,head_position,mediamtx_ready,mediamtx_encoded_bitrate_bps,mediamtx_delivered_bitrate_bps,mediamtx_bytes_received,mediamtx_bytes_sent,mediamtx_active_readers,startup_delay_ms,mediamtx_ingest_latency_ms,server_processing_ms
2026-04-15T17:48:10.543451,1776293290543,False,idle,,,,False,,,0,0,0,,,62.106
2026-04-15T17:48:12.599722,1776293292599,False,idle,,,,False,0,0,0,0,0,,,53.737
2026-04-15T17:48:14.656764,1776293294656,False,idle,,,,False,0,0,0,0,0,,,54.376
2026-04-15T17:48:16.713685,1776293296713,False,idle,,,,False,0,0,0,0,0,,,54.314
2026-04-15T17:48:18.771760,1776293298771,False,idle,,,,False,0,0,0,0,0,,,55.363
2026-04-15T17:48:20.847360,1776293300847,False,idle,,,,False,0,0,0,0,0,,,72.862
2026-04-15T17:48:22.901795,1776293302901,False,idle,,,,False,0,0,0,0,0,,,52.834
2026-04-15T17:48:24.959132,1776293304959,False,idle,,,,False,0,0,0,0,0,,,54.899
2026-04-15T17:48:27.017190,1776293307017,False,idle,,,,False,0,0,0,0,0,,,55.508
2026-04-15T17:48:29.070537,1776293309070,False,idle,,,,False,0,0,0,0,0,,,51.400
2026-04-15T17:48:31.127805,1776293311127,False,idle,,,,False,0,0,0,0,0,,,54.598
2026-04-15T17:48:33.185789,1776293313185,False,idle,,,,False,0,0,0,0,0,,,55.473
2026-04-15T17:48:35.290313,1776293315290,False,idle,,,,False,0,0,0,0,0,,,102.015
2026-04-15T17:48:37.360927,1776293317360,False,idle,,,,False,0,0,0,0,0,,,68.800
2026-04-15T17:48:39.414927,1776293319414,False,idle,,,,False,0,0,0,0,0,,,51.514
2026-04-15T17:48:41.472120,1776293321472,False,idle,,,,False,0,0,0,0,0,,,54.686
2026-04-15T17:48:43.527615,1776293323527,False,idle,,,,False,0,0,0,0,0,,,53.014
2026-04-15T17:48:45.584377,1776293325584,False,idle,,,,False,0,0,0,0,0,,,54.064
2026-04-15T17:48:47.642190,1776293327642,False,idle,,,,False,0,0,0,0,0,,,55.216
2026-04-15T17:48:49.724166,1776293329724,False,idle,,,,False,0,0,0,0,0,,,79.195
