timestamp_iso,timestamp_ms,glasses_connected,stream_status,glasses_battery_level,glasses_battery_charging,head_position,mediamtx_ready,mediamtx_encoded_bitrate_bps,mediamtx_delivered_bitrate_bps,mediamtx_bytes_received,mediamtx_bytes_sent,mediamtx_active_readers,startup_delay_ms,mediamtx_ingest_latency_ms,server_processing_ms
2026-04-16T13:38:49.259255,1776364729259,False,idle,,,,False,,,0,0,0,,,117.016
2026-04-16T13:38:51.338468,1776364731338,False,idle,,,,False,0,0,0,0,0,,,76.162
2026-04-16T13:38:53.500833,1776364733500,False,idle,,,,False,0,0,0,0,0,,,159.868
2026-04-16T13:38:55.557945,1776364735557,False,idle,,,,False,0,0,0,0,0,,,54.811
2026-04-16T13:38:57.616954,1776364737616,False,idle,,,,False,0,0,0,0,0,,,56.409
2026-04-16T13:38:59.675474,1776364739675,False,idle,,,,False,0,0,0,0,0,,,55.906
2026-04-16T13:39:01.748341,1776364741748,False,idle,,,,False,0,0,0,0,0,,,71.270
2026-04-16T13:39:03.822808,1776364743822,False,idle,,,,False,0,0,0,0,0,,,71.624
2026-04-16T13:39:05.944458,1776364745944,False,idle,,,,False,0,0,0,0,0,,,118.865
2026-04-16T13:39:08.000596,1776364748000,False,idle,,,,False,0,0,0,0,0,,,53.739
2026-04-16T13:39:10.059172,1776364750059,False,idle,,,,False,0,0,0,0,0,,,55.883
2026-04-16T13:39:12.125423,1776364752125,False,idle,,,,False,0,0,0,0,0,,,63.649
2026-04-16T13:39:14.185802,1776364754185,False,idle,,,,False,0,0,0,0,0,,,57.836
2026-04-16T13:39:16.241375,1776364756241,False,idle,,,,False,0,0,0,0,0,,,53.128
2026-04-16T13:39:18.293892,1776364758293,False,idle,,,,False,0,0,0,0,0,,,51.938
2026-04-16T13:39:20.359887,1776364760359,False,idle,,,,False,0,0,0,0,0,,,61.551
2026-04-16T13:39:22.444202,1776364762444,True,idle,,,,False,0,0,0,0,0,,,80.973
2026-04-16T13:39:24.498302,1776364764498,True,idle,,,,False,0,0,0,0,0,,,51.755
2026-04-16T13:39:26.555360,1776364766555,True,idle,,,,False,0,0,0,0,0,,,54.381
2026-04-16T13:39:28.607993,1776364768607,True,idle,,,,False,0,0,0,0,0,,,51.787
2026-04-16T13:39:30.660417,1776364770660,True,idle,,,,False,0,0,0,0,0,,,50.429
2026-04-16T13:39:32.713772,1776364772713,True,idle,,,,False,0,0,0,0,0,,,50.873
2026-04-16T13:39:34.785909,1776364774785,True,idle,100,False,,False,0,0,0,0,0,,,70.253
2026-04-16T13:39:36.844671,1776364776844,True,idle,100,False,,False,0,0,0,0,0,,,56.356
2026-04-16T13:39:38.897639,1776364778897,True,idle,100,False,,False,0,0,0,0,0,,,51.773
2026-04-16T13:39:40.951094,1776364780951,True,idle,100,False,,False,0,0,0,0,0,,,50.676
2026-04-16T13:39:43.008206,1776364783008,True,idle,100,False,,False,0,0,0,0,0,,,54.746
2026-04-16T13:39:45.065347,1776364785065,True,idle,100,False,,False,0,0,0,0,0,,,54.320
2026-04-16T13:39:47.117678,1776364787117,True,idle,100,False,,False,0,0,0,0,0,,,50.600
2026-04-16T13:39:49.173211,1776364789173,True,idle,100,False,,False,0,0,0,0,0,,,53.485
2026-04-16T13:39:51.340243,1776364791340,True,idle,100,False,,False,0,0,0,0,0,,,164.518
2026-04-16T13:39:53.392799,1776364793392,True,idle,100,False,,False,0,0,0,0,0,,,51.805
2026-04-16T13:39:55.451187,1776364795451,True,idle,100,False,,False,0,0,0,0,0,,,56.028
2026-04-16T13:39:57.504152,1776364797504,True,idle,100,False,,False,0,0,0,0,0,,,50.612
2026-04-16T13:39:59.557855,1776364799557,True,idle,100,False,,False,0,0,0,0,0,,,51.236
2026-04-16T13:40:01.615852,1776364801615,True,idle,100,False,,False,0,0,0,0,0,,,55.680
2026-04-16T13:40:03.681464,1776364803681,True,idle,100,False,,False,0,0,0,0,0,,,64.202
2026-04-16T13:40:05.821489,1776364805821,True,idle,100,False,,False,0,0,0,0,0,,,137.667
2026-04-16T13:40:07.890927,1776364807890,True,idle,100,False,,False,0,0,0,0,0,,,67.061
2026-04-16T13:40:09.964289,1776364809964,True,idle,100,False,,False,0,0,0,0,0,,,70.725
2026-04-16T13:40:12.034715,1776364812034,True,idle,100,False,,False,0,0,0,0,0,,,68.067
2026-04-16T13:40:14.105580,1776364814105,True,idle,100,False,,False,0,0,0,0,0,,,67.434
2026-04-16T13:40:16.181053,1776364816181,True,idle,100,False,,False,0,0,0,0,0,,,72.922
2026-04-16T13:40:18.241416,1776364818241,True,idle,100,False,,False,0,0,0,0,0,,,58.905
2026-04-16T13:40:20.425248,1776364820425,True,idle,100,False,,False,0,0,0,0,0,,,182.274
2026-04-16T13:40:22.519028,1776364822519,True,idle,100,False,,False,0,0,0,0,0,,,91.244
2026-04-16T13:40:24.577386,1776364824577,True,idle,100,False,,False,0,0,0,0,0,,,56.276
2026-04-16T13:40:26.632553,1776364826632,True,idle,100,False,,False,0,0,0,0,0,,,52.382
