timestamp_iso,timestamp_ms,glasses_connected,stream_status,glasses_battery_level,glasses_battery_charging,head_position,mediamtx_ready,mediamtx_encoded_bitrate_bps,mediamtx_delivered_bitrate_bps,mediamtx_bytes_received,mediamtx_bytes_sent,mediamtx_active_readers,startup_delay_ms,mediamtx_ingest_latency_ms,server_processing_ms
2026-04-21T13:30:59.942410,1776796259942,False,idle,,,,False,,,0,0,0,,,126.924
2026-04-21T13:31:01.997112,1776796261997,False,idle,,,,False,0,0,0,0,0,,,51.906
2026-04-21T13:31:04.061473,1776796264061,False,idle,,,,False,0,0,0,0,0,,,62.104
2026-04-21T13:31:06.118617,1776796266118,False,idle,,,,False,0,0,0,0,0,,,54.905
2026-04-21T13:31:08.173696,1776796268173,False,idle,,,,False,0,0,0,0,0,,,52.727
2026-04-21T13:31:10.228144,1776796270228,False,idle,,,,False,0,0,0,0,0,,,52.186
2026-04-21T13:31:12.291121,1776796272291,False,idle,,,,False,0,0,0,0,0,,,60.734
2026-04-21T13:31:14.345585,1776796274345,False,idle,,,,False,0,0,0,0,0,,,52.233
2026-04-21T13:31:16.397588,1776796276397,False,idle,,,,False,0,0,0,0,0,,,50.542
2026-04-21T13:31:18.492290,1776796278492,False,idle,,,,False,0,0,0,0,0,,,92.435
2026-04-21T13:31:20.627394,1776796280627,False,idle,,,,False,0,0,0,0,0,,,133.013
2026-04-21T13:31:22.706444,1776796282706,False,idle,,,,False,0,0,0,0,0,,,76.744
2026-04-21T13:31:24.767338,1776796284767,False,idle,,,,False,0,0,0,0,0,,,59.265
2026-04-21T13:31:26.827521,1776796286827,False,idle,,,,False,0,0,0,0,0,,,57.879
2026-04-21T13:31:29.152904,1776796289152,False,idle,,,,False,0,0,0,0,0,,,323.114
2026-04-21T13:31:31.285849,1776796291285,False,idle,,,,False,0,0,0,0,0,,,130.609
2026-04-21T13:31:33.382249,1776796293382,False,idle,,,,False,0,0,0,0,0,,,94.062
2026-04-21T13:31:35.518924,1776796295518,False,idle,,,,False,0,0,0,0,0,,,134.409
2026-04-21T13:31:37.600072,1776796297600,False,idle,,,,False,0,0,0,0,0,,,78.762
2026-04-21T13:31:39.655098,1776796299655,False,idle,,,,False,0,0,0,0,0,,,52.774
2026-04-21T13:31:41.718760,1776796301718,False,idle,,,,False,0,0,0,0,0,,,61.796
2026-04-21T13:31:43.780717,1776796303780,False,idle,,,,False,0,0,0,0,0,,,59.648
2026-04-21T13:31:45.840337,1776796305840,False,idle,,,,False,0,0,0,0,0,,,57.234
2026-04-21T13:31:47.911159,1776796307911,False,idle,,,,False,0,0,0,0,0,,,68.487
2026-04-21T13:31:50.062764,1776796310062,False,idle,,,,False,0,0,0,0,0,,,149.357
2026-04-21T13:31:52.124920,1776796312124,False,idle,,,,False,0,0,0,0,0,,,59.880
2026-04-21T13:31:54.180107,1776796314180,False,idle,,,,False,0,0,0,0,0,,,52.930
2026-04-21T13:31:56.238281,1776796316238,False,idle,,,,False,0,0,0,0,0,,,56.286
2026-04-21T13:31:58.290943,1776796318290,False,idle,,,,False,0,0,0,0,0,,,50.930
2026-04-21T13:32:00.354503,1776796320354,False,idle,,,,False,0,0,0,0,0,,,61.224
2026-04-21T13:32:02.408891,1776796322408,False,idle,,,,False,0,0,0,0,0,,,52.856
2026-04-21T13:32:04.463288,1776796324463,False,idle,,,,False,0,0,0,0,0,,,52.146
2026-04-21T13:32:06.593759,1776796326593,False,idle,,,,False,0,0,0,0,0,,,128.231
2026-04-21T13:32:08.656356,1776796328656,False,idle,,,,False,0,0,0,0,0,,,62.266
2026-04-21T13:32:10.721589,1776796330721,False,idle,,,,False,0,0,0,0,0,,,63.533
2026-04-21T13:32:12.775683,1776796332775,False,idle,,,,False,0,0,0,0,0,,,51.881
2026-04-21T13:32:14.830988,1776796334830,False,idle,,,,False,0,0,0,0,0,,,53.983
2026-04-21T13:32:16.891123,1776796336891,False,idle,,,,False,0,0,0,0,0,,,57.817
2026-04-21T13:32:18.949628,1776796338949,False,idle,,,,False,0,0,0,0,0,,,56.259
2026-04-21T13:32:21.044769,1776796341044,False,idle,,,,False,0,0,0,0,0,,,92.898
2026-04-21T13:32:23.228229,1776796343228,False,idle,,,,False,0,0,0,0,0,,,181.219
2026-04-21T13:32:25.299441,1776796345299,False,idle,,,,False,0,0,0,0,0,,,68.977
2026-04-21T13:32:27.360253,1776796347360,False,idle,,,,False,0,0,0,0,0,,,58.565
2026-04-21T13:32:29.413984,1776796349413,False,idle,,,,False,0,0,0,0,0,,,51.915
2026-04-21T13:32:31.469896,1776796351469,False,idle,,,,False,0,0,0,0,0,,,53.680
2026-04-21T13:32:33.526338,1776796353526,False,idle,,,,False,0,0,0,0,0,,,54.367
2026-04-21T13:32:35.592186,1776796355592,False,idle,,,,False,0,0,0,0,0,,,63.600
2026-04-21T13:32:37.648222,1776796357648,False,idle,,,,False,0,0,0,0,0,,,54.155
2026-04-21T13:32:39.708116,1776796359708,False,idle,,,,False,0,0,0,0,0,,,57.619
2026-04-21T13:32:41.763419,1776796361763,False,idle,,,,False,0,0,0,0,0,,,52.828
2026-04-21T13:32:43.824169,1776796363824,False,idle,,,,False,0,0,0,0,0,,,58.428
2026-04-21T13:32:45.883722,1776796365883,False,idle,,,,False,0,0,0,0,0,,,57.290
2026-04-21T13:32:47.937088,1776796367937,False,idle,,,,False,0,0,0,0,0,,,51.110
2026-04-21T13:32:50.094476,1776796370094,False,idle,,,,False,0,0,0,0,0,,,155.133
2026-04-21T13:32:52.154365,1776796372154,False,idle,,,,False,0,0,0,0,0,,,57.659
2026-04-21T13:32:54.234624,1776796374234,False,idle,,,,False,0,0,0,0,0,,,78.106
