timestamp_iso,timestamp_ms,glasses_connected,stream_status,glasses_battery_level,glasses_battery_charging,head_position,mediamtx_ready,mediamtx_encoded_bitrate_bps,mediamtx_delivered_bitrate_bps,mediamtx_bytes_received,mediamtx_bytes_sent,mediamtx_active_readers,startup_delay_ms,mediamtx_ingest_latency_ms,server_processing_ms
2026-04-15T18:06:08.815524,1776294368815,True,streaming,,,,True,1047058,3141173,6318297,15819683,2,2820,1566,51.679
2026-04-15T18:06:10.870720,1776294370870,True,streaming,,,,True,1051738,3155214,6588488,16630256,2,2820,1566,52.758
2026-04-15T18:06:12.924137,1776294372924,True,streaming,,,,True,1065271,3195813,6861919,17450549,2,2820,1566,51.009
2026-04-15T18:06:14.975405,1776294374975,True,streaming,,,,True,1056576,3169728,7132834,18263294,2,2820,1566,49.930
2026-04-15T18:06:17.031286,1776294377031,True,streaming,,,,True,1016036,3048107,7393940,19046612,2,2820,1566,53.560
2026-04-15T18:06:19.082169,1776294379082,True,streaming,,,,True,1045957,3137871,7662082,19851038,2,2820,1566,49.018
2026-04-15T18:06:21.152617,1776294381152,True,streaming,,,,True,1127806,3383419,7953965,20726687,2,2820,1566,68.768
2026-04-15T18:06:23.206278,1776294383206,True,streaming,,,,True,1092406,3277219,8234394,21567974,2,2820,1566,51.251
2026-04-15T18:06:25.257973,1776294385257,True,streaming,,,,True,1034083,3102250,8499597,22363583,2,2820,1566,51.019
2026-04-15T18:06:27.310554,1776294387310,True,streaming,,,,True,1010072,3030217,8758754,23141054,2,2820,1566,50.173
2026-04-15T18:06:29.363114,1776294389363,True,streaming,,,,True,1056043,3168129,9029703,23953901,2,2820,1566,50.727
2026-04-15T18:06:31.414635,1776294391414,True,streaming,,,,True,1096357,3289071,9310853,24797351,2,2820,1566,49.520
2026-04-15T18:06:33.465413,1776294393465,True,streaming,,,,True,1063773,3191320,9583548,25615436,2,2820,1566,49.264
2026-04-15T18:06:35.554317,1776294395554,True,streaming,,,,True,1054972,3164916,9859015,26441837,2,2820,1566,87.234
2026-04-15T18:06:37.607960,1776294397607,True,streaming,,,,True,1048244,3144733,10128105,27249107,2,2820,1566,51.895
2026-04-15T18:06:39.662551,1776294399662,True,streaming,,,,True,1062549,3187648,10400993,28067771,2,2820,1566,52.261
2026-04-15T18:06:41.715897,1776294401715,True,streaming,,,,True,1048288,3144864,10670055,28874957,2,2820,1566,51.801
2026-04-15T18:06:43.769713,1776294403769,True,streaming,,,,True,1055034,3165102,10940911,29687525,2,2820,1566,51.453
2026-04-15T18:06:45.822663,1776294405822,True,streaming,,,,True,1045860,3137579,11209298,30492686,2,2820,1566,51.606
2026-04-15T18:06:47.876368,1776294407876,True,streaming,,,,True,1061192,3183576,11481720,31309952,2,2820,1566,51.309
