timestamp_iso,timestamp_ms,glasses_connected,stream_status,glasses_battery_level,glasses_battery_charging,head_position,mediamtx_ready,mediamtx_encoded_bitrate_bps,mediamtx_delivered_bitrate_bps,mediamtx_bytes_received,mediamtx_bytes_sent,mediamtx_active_readers,startup_delay_ms,mediamtx_ingest_latency_ms,server_processing_ms
2026-04-15T17:51:02.482630,1776293462482,False,idle,,,,False,,,0,0,0,,,52.746
2026-04-15T17:51:04.537107,1776293464537,False,idle,,,,False,0,0,0,0,0,,,52.280
2026-04-15T17:51:06.595115,1776293466595,False,idle,,,,False,0,0,0,0,0,,,55.590
2026-04-15T17:51:08.652098,1776293468652,False,idle,,,,False,0,0,0,0,0,,,54.427
2026-04-15T17:51:10.710609,1776293470710,False,idle,,,,False,0,0,0,0,0,,,56.014
2026-04-15T17:51:12.764748,1776293472764,False,idle,,,,False,0,0,0,0,0,,,53.000
2026-04-15T17:51:14.818837,1776293474818,False,idle,,,,False,0,0,0,0,0,,,52.587
2026-04-15T17:51:16.874199,1776293476874,False,idle,,,,False,0,0,0,0,0,,,52.478
2026-04-15T17:51:18.930748,1776293478930,False,idle,,,,False,0,0,0,0,0,,,54.062
2026-04-15T17:51:20.996871,1776293480996,False,idle,,,,False,0,0,0,0,0,,,63.594
2026-04-15T17:51:23.052791,1776293483052,False,idle,,,,False,0,0,0,0,0,,,53.537
2026-04-15T17:51:25.107770,1776293485107,False,idle,,,,False,0,0,0,0,0,,,52.580
2026-04-15T17:51:27.161342,1776293487161,False,idle,,,,False,0,0,0,0,0,,,51.336
2026-04-15T17:51:29.213242,1776293489213,False,idle,,,,False,0,0,0,0,0,,,50.182
2026-04-15T17:51:31.267791,1776293491267,False,idle,,,,False,0,0,0,0,0,,,52.708
2026-04-15T17:51:33.322781,1776293493322,False,idle,,,,False,0,0,0,0,0,,,52.820
2026-04-15T17:51:35.412275,1776293495412,False,idle,,,,False,0,0,0,0,0,,,87.279
2026-04-15T17:51:37.468974,1776293497468,False,idle,,,,False,0,0,0,0,0,,,54.343
2026-04-15T17:51:39.523408,1776293499523,False,idle,,,,False,0,0,0,0,0,,,52.435
2026-04-15T17:51:41.575257,1776293501575,False,idle,,,,False,0,0,0,0,0,,,50.265
2026-04-15T17:51:43.629827,1776293503629,False,idle,,,,False,0,0,0,0,0,,,52.312
2026-04-15T17:51:45.684021,1776293505684,False,idle,,,,False,0,0,0,0,0,,,51.735
2026-04-15T17:51:47.741059,1776293507741,False,idle,,,,False,0,0,0,0,0,,,54.537
2026-04-15T17:51:49.794017,1776293509794,False,idle,,,,False,0,0,0,0,0,,,50.622
2026-04-15T17:51:51.847841,1776293511847,False,idle,,,,False,0,0,0,0,0,,,51.370
2026-04-15T17:51:53.902749,1776293513902,False,idle,,,,False,0,0,0,0,0,,,52.666
2026-04-15T17:51:55.960383,1776293515960,False,idle,,,,False,0,0,0,0,0,,,55.195
2026-04-15T17:51:58.012359,1776293518012,False,idle,,,,False,0,0,0,0,0,,,49.771
2026-04-15T17:52:00.066432,1776293520066,False,idle,,,,False,0,0,0,0,0,,,52.444
2026-04-15T17:52:02.122301,1776293522122,False,idle,,,,False,0,0,0,0,0,,,53.528
2026-04-15T17:52:04.176519,1776293524176,False,idle,,,,False,0,0,0,0,0,,,51.827
2026-04-15T17:52:06.257449,1776293526257,False,idle,,,,False,0,0,0,0,0,,,78.529
2026-04-15T17:52:08.312549,1776293528312,False,idle,,,,False,0,0,0,0,0,,,52.706
2026-04-15T17:52:10.368764,1776293530368,False,idle,,,,False,0,0,0,0,0,,,53.928
