timestamp_iso,timestamp_ms,glasses_connected,stream_status,glasses_battery_level,glasses_battery_charging,head_position,mediamtx_ready,mediamtx_encoded_bitrate_bps,mediamtx_delivered_bitrate_bps,mediamtx_bytes_received,mediamtx_bytes_sent,mediamtx_active_readers,startup_delay_ms,mediamtx_ingest_latency_ms,server_processing_ms
2026-04-15T18:01:22.607825,1776294082607,False,idle,,,,False,,,0,0,0,,,50.740
2026-04-15T18:01:24.665154,1776294084665,False,idle,,,,False,0,0,0,0,0,,,53.951
2026-04-15T18:01:26.723144,1776294086723,False,idle,,,,False,0,0,0,0,0,,,55.614
2026-04-15T18:01:28.777076,1776294088777,False,idle,,,,False,0,0,0,0,0,,,52.681
2026-04-15T18:01:30.831124,1776294090831,True,idle,89,False,,False,0,0,0,0,0,,,52.548
2026-04-15T18:01:32.886649,1776294092886,True,reconnecting,89,False,,False,0,0,0,0,0,,,53.216
2026-04-15T18:01:35.046491,1776294095046,True,reconnected,89,False,,True,363974,725529,98266,195879,1,4929,6164,157.695
2026-04-15T18:01:37.117633,1776294097117,True,reconnected,89,False,,True,1079260,2158520,377678,754703,1,4929,6164,70.684
2026-04-15T18:01:39.172222,1776294099172,True,reconnected,89,False,,True,1056981,2113962,649136,1297619,1,4929,6164,54.103
2026-04-15T18:01:41.223261,1776294101223,True,reconnected,89,False,,True,1060251,2120502,920963,1841273,1,4929,6164,48.822
2026-04-15T18:01:43.276663,1776294103276,True,reconnected,89,False,,True,1058118,2116236,1192556,2384459,1,4929,6164,52.552
2026-04-15T18:01:45.331224,1776294105331,True,reconnected,89,False,,True,1046709,2093419,1461372,2922091,1,4929,6164,52.240
2026-04-15T18:01:47.387374,1776294107387,True,reconnected,89,False,,True,1051824,2103648,1731710,3462767,1,4929,6164,53.798
2026-04-15T18:01:49.458481,1776294109458,True,reconnected,89,False,,True,1046136,2092271,2002543,4004433,1,4929,6164,69.689
2026-04-15T18:01:51.510654,1776294111510,True,reconnected,89,False,,True,1056707,2113414,2273611,4546569,1,4929,6164,50.975
