timestamp_iso,timestamp_ms,glasses_connected,stream_status,glasses_battery_level,glasses_battery_charging,head_position,mediamtx_ready,mediamtx_encoded_bitrate_bps,mediamtx_delivered_bitrate_bps,mediamtx_bytes_received,mediamtx_bytes_sent,mediamtx_active_readers,startup_delay_ms,mediamtx_ingest_latency_ms,server_processing_ms
2026-04-15T13:59:23.744870,1776279563744,False,idle,,,,False,,,0,0,0,,,85.745
2026-04-15T13:59:25.800847,1776279565800,False,idle,,,,False,0,0,0,0,0,,,53.469
2026-04-15T13:59:27.859564,1776279567859,False,idle,,,,False,0,0,0,0,0,,,56.294
2026-04-15T13:59:29.919016,1776279569919,False,idle,,,,False,0,0,0,0,0,,,56.965
2026-04-15T13:59:31.974797,1776279571974,False,idle,,,,False,0,0,0,0,0,,,53.707
2026-04-15T13:59:34.028124,1776279574028,False,idle,,,,False,0,0,0,0,0,,,52.068
2026-04-15T13:59:36.178210,1776279576178,False,idle,,,,False,0,0,0,0,0,,,147.845
2026-04-15T13:59:38.231588,1776279578231,False,idle,,,,False,0,0,0,0,0,,,51.523
2026-04-15T13:59:40.293036,1776279580293,False,idle,,,,False,0,0,0,0,0,,,58.953
2026-04-15T13:59:42.359426,1776279582359,False,idle,,,,False,0,0,0,0,0,,,63.887
2026-04-15T13:59:44.415872,1776279584415,False,idle,,,,False,0,0,0,0,0,,,53.720
2026-04-15T13:59:46.475387,1776279586475,False,idle,,,,False,0,0,0,0,0,,,57.036
2026-04-15T13:59:48.531821,1776279588531,False,idle,,,,False,0,0,0,0,0,,,53.872
2026-04-15T13:59:50.651271,1776279590651,False,idle,,,,False,0,0,0,0,0,,,116.645
2026-04-15T13:59:52.707276,1776279592707,False,idle,,,,False,0,0,0,0,0,,,53.754
2026-04-15T13:59:54.772380,1776279594772,False,idle,,,,False,0,0,0,0,0,,,62.839
2026-04-15T13:59:56.831896,1776279596831,False,idle,,,,False,0,0,0,0,0,,,56.890
2026-04-15T13:59:58.900400,1776279598900,False,idle,,,,False,0,0,0,0,0,,,65.593
2026-04-15T14:00:00.963997,1776279600963,False,idle,,,,False,0,0,0,0,0,,,61.094
2026-04-15T14:00:03.024329,1776279603024,False,idle,,,,False,0,0,0,0,0,,,57.481
2026-04-15T14:00:05.150506,1776279605150,False,idle,,,,False,0,0,0,0,0,,,124.429
2026-04-15T14:00:07.223332,1776279607223,False,idle,,,,False,0,0,0,0,0,,,70.450
2026-04-15T14:00:09.281794,1776279609281,False,idle,,,,False,0,0,0,0,0,,,55.853
2026-04-15T14:00:11.343835,1776279611343,False,idle,,,,False,0,0,0,0,0,,,59.540
2026-04-15T14:00:13.414637,1776279613414,False,idle,,,,False,0,0,0,0,0,,,68.135
2026-04-15T14:00:15.481878,1776279615481,False,idle,,,,False,0,0,0,0,0,,,64.626
2026-04-15T14:00:17.551972,1776279617551,False,idle,,,,False,0,0,0,0,0,,,67.539
2026-04-15T14:00:19.829949,1776279619829,False,idle,,,,False,0,0,0,0,0,,,275.637
2026-04-15T14:00:21.938620,1776279621938,False,idle,,,,False,0,0,0,0,0,,,106.337
2026-04-15T14:00:24.002165,1776279624002,False,idle,,,,False,0,0,0,0,0,,,61.132
